Matrícula 20792: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35521: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35522: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 35523: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 35524: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35525: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35526: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35527: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35528: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35529: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35530: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35532: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35533: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35534: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35535: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35537: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35538: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35542: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35543: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35544: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35545: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35547: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35549: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35552: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35553: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35554: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 35555: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35557: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35558: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 35559: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35560: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35561: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35562: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35563: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35564: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 35565: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35566: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35568: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35569: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 35570: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35573: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35574: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35575: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 35576: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35577: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35578: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35579: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35580: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35581: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35582: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35583: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35584: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35586: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35587: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35588: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35589: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 35590: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35592: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35593: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35594: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35595: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 35596: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35597: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35598: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35599: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35600: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35601: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35603: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35604: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35605: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 35606: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35611: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35613: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35614: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35615: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35616: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35617: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35619: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35620: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35621: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35622: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35623: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35624: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35625: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35626: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35627: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35628: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35629: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35630: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35632: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35633: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35634: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35645: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35646: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35647: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35648: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35649: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35650: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35651: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35652: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35653: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 35654: sindicato='SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA', valor_unitario=35.0, dias_uteis=22, VALOR TOTAL VR=770.0 (reason=match_uf_in_sindicato:PR)
Matrícula 35655: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35656: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35657: sindicato='SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RJ)
Matrícula 35658: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
Matrícula 35659: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35661: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35662: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35663: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35664: sindicato='NÃO INFORMADO', valor_unitario=0.0, dias_uteis=0, VALOR TOTAL VR=0.0 (reason=no_match)
Matrícula 35666: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35667: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35668: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35669: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35670: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35671: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35673: sindicato='SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL', valor_unitario=35.0, dias_uteis=21, VALOR TOTAL VR=735.0 (reason=match_uf_in_sindicato:RS)
Matrícula 35674: sindicato='SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.', valor_unitario=37.5, dias_uteis=22, VALOR TOTAL VR=825.0 (reason=match_uf_in_sindicato:SP)
